4.9,0.74,0.6,12.7
5.8,0.7,0.7,13.3
7.4,0.64,1,13.3
8.2,0.54,-0.5,13.4
9.7,0.42,-2.6,13
8.6,0.53,-0.4,12.9
9.6,0.37,-4.4,12.8
9,0.38,-4.5,13.1
8.2,0.33,-7.1,13.7
6.8,0.39,-6.2,13.7
5.8,0.45,-5.2,14
4.6,0.5,-4.9,14.5
3.9,0.55,-4.3,15
3.2,0.59,-4,15.4
3.1,0.63,-3.2,15.7
2.8,0.65,-3.1,15.8
2.5,0.68,-2.8,15.8
2.2,0.7,-2.7,16.6
1.6,0.65,-4.2,17.1
0.4,0.66,-5.2,17.4
-0.7,0.7,-5.5,17.5
-1.4,0.71,-5.9,17.8
-2.2,0.72,-6.5,18
-1.7,0.69,-6.6,18.2
-1.1,0.7,-5.8,18.6
1.3,0.6,-5.6,18.8
3.6,0.48,-6.4,18.5
5.1,0.45,-5.8,18.1
6.3,0.43,-5.3,17.5
7.1,0.39,-5.9,16.5
8.5,0.3,-8.1,15.8
8.4,0.29,-8.6,15.3
8.2,0.34,-6.7,15.5
6.5,0.4,-6.1,15.4
4.6,0.45,-6.3,15.6
3.3,0.5,-6.1,16.3
2.7,0.5,-6.7,16.5
2.3,0.52,-6.5,16.5
1.3,0.58,-6,16.6
0.7,0.65,-5.1,16.7
0,0.68,-5.2,16.3
-0.4,0.69,-5.4,16.3
-0.8,0.73,-5,16.2
-1.3,0.76,-4.9,16.2
-1.6,0.79,-4.7,15.4
-2.1,0.8,-5,14.6
-2.1,0.82,-4.7,14.2
-2.5,0.82,-5.1,13.7
-1.7,0.84,-4,13.7
0.7,0.76,-3,13.4
3.8,0.59,-3.4,12.8
5.3,0.51,-4,12.4
7.1,0.45,-4,11.3
7.8,0.43,-4,9.9
9.1,0.41,-3.4,9.4
9,0.39,-4.2,9
8.6,0.42,-3.6,8.7
8.5,0.44,-3,9.1
8,0.53,-1,9.5
7.6,0.64,1.2,9.4
8,0.58,0.2,9
8.4,0.57,0.3,8.9
8.7,0.64,2.2,8.8
9.3,0.68,3.6,8.7
7.4,0.83,4.6,9.9
6,0.65,0,10.3
4.3,0.67,-1.2,11.2
3.7,0.72,-0.8,11.9
3.2,0.72,-1.3,12.3
2.5,0.69,-2.6,12.8
1.1,0.68,-4.1,13.4
-0.5,0.55,-8.4,13.9
-1.1,0.53,-9.4,14.5
0.1,0.44,-10.7,14.5
0.9,0.39,-11.5,14.9
2.2,0.34,-12,14.9
3.7,0.28,-13.1,14.5
3.8,0.24,-14.9,13.7
3.8,0.23,-15.4,13.3
4,0.24,-14.8,13.5
2.5,0.27,-14.6,14.2
1,0.36,-12.4,14.8
-0.4,0.43,-11.4,15.4
-1.2,0.47,-11,15.8
-1.6,0.51,-10.4,16.1
-1.8,0.54,-9.8,16.4
-2.9,0.58,-10,16.9
-3.4,0.62,-9.6,17.7
-3.6,0.65,-9.2,18.2
-3.9,0.66,-9.3,18.4
-3.2,0.6,-9.8,18.7
-3.5,0.56,-11,19.3
-4.2,0.57,-11.4,19.6
-5,0.6,-11.5,19.8
-5.3,0.59,-12,20
-5.4,0.6,-11.9,20.4
-4.9,0.59,-11.6,20.6
-2.4,0.49,-11.6,20.8
0,0.35,-13.6,21
1.4,0.33,-13.1,20.7
1.4,0.43,-9.8,20.6
2.1,0.54,-6.2,19.8
2.6,0.53,-6,18.8
3.3,0.47,-6.9,18.8
3.4,0.48,-6.5,18.2
2.3,0.54,-6,17.9
1.2,0.59,-5.9,18.1
0.5,0.62,-5.9,18.2
0.4,0.63,-5.8,19
0.5,0.62,-5.9,18.7
0.8,0.6,-6,19
1.1,0.58,-6.2,18.8
1.4,0.59,-5.7,18.9
1.4,0.61,-5.3,18.9
1.6,0.62,-4.9,18.8
0.8,0.67,-4.6,19
-0.5,0.72,-4.9,19.1
-0.9,0.71,-5.5,18.8
-1.6,0.73,-5.8,18.6
-1.8,0.75,-5.6,18.8
-1.5,0.76,-5.1,19.2
0.7,0.66,-4.9,19.4
3.6,0.44,-7.5,19.7
5.4,0.41,-6.8,19.2
6.6,0.38,-6.7,18
7.7,0.36,-6.4,16.9
8.7,0.36,-5.5,16.1
9,0.37,-4.9,15.7
8,0.43,-3.8,16.3
7.8,0.51,-1.7,16.5
6.7,0.61,-0.3,16.9
6.6,0.63,0,17.8
6.4,0.65,0.2,18.5
5.6,0.71,0.7,18.8
4.1,0.76,0.2,19.2
3.1,0.8,0,19.6
1.6,0.83,-0.9,19.9
0.4,0.88,-1.3,20
0.2,0.89,-1.4,20.4
-0.3,0.9,-1.7,20.8
-0.9,0.91,-2.1,20.8
-1.6,0.93,-2.5,20.8
-1.8,0.94,-2.6,20.8
-2.2,0.93,-3.1,20.9
-2.5,0.93,-3.4,21
-0.6,0.85,-2.8,21
2.6,0.72,-1.9,20.4
4.8,0.54,-3.7,20.2
6.6,0.41,-5.7,19.7
8,0.37,-5.8,18.7
9.1,0.33,-6.3,17.4
9.4,0.34,-5.7,16.7
8.9,0.35,-5.7,16.6
6.7,0.4,-5.9,16
5.3,0.45,-5.6,16.2
3.8,0.54,-4.6,16.3
2.6,0.59,-4.6,16.3
1.7,0.63,-4.6,16.6
0.9,0.67,-4.5,16.1
0.2,0.69,-4.8,15.9
-0.3,0.72,-4.7,15.7
-0.4,0.73,-4.6,15.4
-0.3,0.76,-4,14.2
-0.3,0.75,-4.2,14.4
0.5,0.75,-3.4,12.9
0.7,0.73,-3.5,11.8
1.4,0.73,-2.9,11.4
1.5,0.73,-2.8,11.2
2,0.74,-2.1,10.6
3.7,0.71,-1,10.7
4.9,0.69,-0.3,10.6
5.6,0.71,0.7,10.3
6.4,0.82,3.5,9.7
7.2,0.85,4.8,8.9
8.8,0.79,5.3,8
9.8,0.79,6.3,7.8
10,0.77,6.1,7.8
9.6,0.65,3.3,8.2
8.6,0.65,2.3,8.8
7.2,0.47,-3.3,9.6
6.2,0.54,-2.4,10.6
5,0.57,-2.8,11.2
4.8,0.57,-3,11.7
4.1,0.62,-2.5,12.4
3.1,0.62,-3.4,12.7
2.2,0.6,-4.7,13
0.9,0.65,-4.9,13
0.3,0.64,-5.7,12.7
-0.4,0.64,-6.3,12.7
-1.1,0.67,-6.4,13.1
-1.3,0.71,-5.8,12.6
-2.4,0.77,-5.8,12.7
-2.3,0.77,-5.7,13
1,0.65,-4.8,13.2
0.4,0.84,-1.9,15
0.2,0.91,-1.1,14.1
1.7,0.87,-0.2,13.5
4,0.79,0.6,12.8
5.4,0.68,0,12.1
4.8,0.58,-2.7,12
4,0.63,-2.4,12.6
3.4,0.6,-3.6,12.6
1.9,0.64,-4.2,12.9
1.1,0.66,-4.5,13.4
0.5,0.73,-3.7,13.3
-0.2,0.77,-3.7,13.7
-0.5,0.74,-4.5,14.2
1.1,0.75,-2.8,14.1
0.6,0.92,-0.5,14
0.6,0.94,-0.2,13.4
0.4,0.97,0,14
0.5,0.98,0.2,14.4
0.5,0.98,0.2,14.1
0.7,0.97,0.2,14.3
0.4,0.97,0,14.5
0.3,0.96,-0.2,15
0.4,0.97,0,15.2
0.8,0.95,0,15.4
1,0.96,0.4,15.6
1.6,0.94,0.7,15.8
3.3,0.91,1.9,15.2
3.1,0.89,1.4,15.1
1.9,0.9,0.4,16.1
2.8,0.82,0,16.7
3.4,0.77,-0.2,17.5
2.2,0.72,-2.3,18.1
0.6,0.77,-2.9,18.7
0,0.85,-2.2,19.4
-0.2,0.89,-1.7,19.6
-0.2,0.91,-1.4,19.7
-0.8,0.93,-1.7,19.7
-1.2,0.93,-2.1,19.8
-0.9,0.94,-1.7,19.7
-0.7,0.94,-1.5,19.4
-0.9,0.94,-1.7,19.8
-1.2,0.95,-1.9,20
-1.4,0.95,-2.1,20.1
-1.2,0.95,-1.9,20
-0.8,0.93,-1.7,20
-1.1,0.93,-2,20
-1.1,0.95,-1.8,19.8
0.6,0.9,-0.8,19.8
4,0.75,0,19.4
6.4,0.64,0,18.8
8.6,0.57,0.5,17.5
9.1,0.56,0.7,16.2
9,0.59,1.4,15.1
10.8,0.56,2.3,14.4
10.9,0.56,2.4,13.9
10.1,0.57,1.9,13.5
9.8,0.58,1.9,13
10.2,0.57,2,13
10.7,0.59,3,13.2
10.9,0.62,3.8,13.5
10.7,0.61,3.4,13.8
10.6,0.61,3.3,13.9
10.4,0.6,2.9,13.5
10.5,0.62,3.5,13.3
10.5,0.64,3.9,12.9
10.5,0.65,4.1,13.1
7.9,0.89,6.1,14.1
7.5,0.91,6.1,13
7.1,0.94,6.1,13.2
7,0.95,6.2,13.2
7.1,0.94,6.1,13.6
7.5,0.94,6.5,14.1
8.2,0.9,6.6,15
9.1,0.86,6.8,15.4
9.3,0.86,7,15.8
9.7,0.66,3.6,15.4
10.6,0.54,1.6,15
10.7,0.47,-0.1,15.6
10,0.53,0.8,16.1
8.4,0.57,0.3,16.8
6.9,0.59,-0.5,17.5
5.7,0.65,-0.3,18.5
4.3,0.7,-0.6,18.8
3.5,0.73,-0.8,19.3
2.7,0.76,-1.1,19.6
2.1,0.8,-0.9,19.8
1.1,0.81,-1.8,20
0.5,0.79,-2.7,20.1
0,0.85,-2.2,20.2
-0.5,0.87,-2.4,20.2
-0.9,0.9,-2.3,20.1
-1.6,0.91,-2.8,20.1
-2,0.92,-3.1,20.3
-2.3,0.93,-3.2,20.1
-2.1,0.96,-2.6,20.5
-1.1,0.95,-1.8,20.5
1.3,0.9,-0.1,20.8
3.7,0.83,1,20.5
6,0.7,0.9,19.6
7.8,0.61,0.7,18.3
8.7,0.56,0.3,17.4
9.6,0.52,0.2,16.8
10.1,0.54,1.1,16.5
8.3,0.61,1.2,16.5
6.8,0.68,1.2,16.9
5.9,0.73,1.4,17.2
4.8,0.78,1.2,16.9
4.1,0.81,1.1,16.5
3.1,0.85,0.8,16.3
2.6,0.87,0.6,16.1
2.2,0.9,0.7,15.3
1.5,0.9,0,15
1.5,0.92,0.3,14.7
1.1,0.92,0,14.8
1,0.92,-0.1,14.9
0.9,0.94,0,14.6
0.5,0.95,-0.2,14.7
0.3,0.96,-0.2,15.2
0.7,0.97,0.2,15.3
1.9,0.95,1.1,16.5
4.1,0.89,2.4,16.5
6.9,0.81,3.8,15.5
7.7,0.8,4.4,14.5
9.4,0.77,5.5,13.7
11.8,0.71,6.7,13.2
12.1,0.67,6.1,13.3
12.2,0.62,5.1,13.8
10.6,0.68,4.9,13.9
9.6,0.72,4.7,14.2
8.6,0.77,4.7,14.5
8.4,0.79,4.9,14.2
7.4,0.82,4.5,14.2
6.9,0.86,4.7,14.4
6.7,0.86,4.5,14.4
5.9,0.9,4.3,13.8
5.8,0.9,4.2,14
5.9,0.91,4.5,13.9
6.1,0.92,4.8,14.4
6.4,0.91,5,14.6
6.6,0.9,5,14.9
6.9,0.88,5,15.9
8.2,0.9,6.6,16.6
7.1,0.68,1.5,17.8
7.5,0.55,-0.9,18.5
8.6,0.43,-3.2,18.6
9.6,0.3,-7.1,18.6
10.3,0.18,-13,17.3
9.7,0.2,-12.2,16.4
9.5,0.24,-10.1,16.5
9,0.25,-10,16
8.1,0.3,-8.4,16.5
6.6,0.35,-7.8,16.3
5.7,0.4,-6.8,16.6
4.9,0.45,-6,18
4.1,0.49,-5.6,18.2
3.6,0.5,-5.8,18.3
3.2,0.51,-5.9,18.7
2.4,0.54,-5.9,17.8
1.7,0.57,-5.9,18.3
1.4,0.57,-6.2,17.9
0.5,0.59,-6.6,17.7
-0.2,0.54,-8.4,17.7
-1.1,0.57,-8.5,18.7
-1.8,0.6,-8.5,18.4
-2.7,0.64,-8.5,18.6
-2.7,0.57,-10,19.2
-2.3,0.51,-11,20.1
-0.9,0.42,-12.2,20.3
1.1,0.28,-15.4,20.5
2.3,0.22,-17.2,20.5
2.2,0.19,-19.1,19.6
3.7,0.23,-15.5,18.6
4.5,0.21,-15.9,18.5
4.5,0.22,-15.4,18.3
3.8,0.23,-15.4,18.6
1.7,0.27,-15.3,19.2
0.3,0.35,-13.4,20
-0.7,0.42,-12,21
-1.5,0.46,-11.6,21.6
-2.3,0.49,-11.5,21.7
-3.5,0.53,-11.7,21.8
-3.5,0.55,-11.2,22.2
-3.1,0.55,-10.8,22.5
-2.1,0.55,-9.9,22.4
-2.4,0.57,-9.7,22.7
-3.4,0.56,-10.9,22.5
-4.4,0.54,-12.3,22.3
-5.1,0.58,-12,22.5
-5.6,0.58,-12.5,22.6
-6.2,0.57,-13.3,23.1
-6.4,0.58,-13.3,23.9
-3.7,0.42,-14.7,24.3
-1.4,0.28,-17.6,24.7
0.8,0.28,-15.6,24.1
1.4,0.22,-18,23.1
2.9,0.25,-15.2,22.3
3.2,0.23,-15.9,21.7
4.2,0.23,-15.1,21.7
3.8,0.24,-14.9,21.7
2.5,0.26,-15.1,21.9
1.5,0.3,-14.2,22.2
0.8,0.31,-14.4,22.3
0.2,0.34,-13.8,22.4
-0.1,0.38,-12.7,22.7
1,0.35,-12.7,22.7
1.2,0.35,-12.6,23
0.9,0.37,-12.1,22.6
0.7,0.44,-10.1,22.9
0.7,0.43,-10.4,22.9
0.2,0.52,-8.5,22.5
-0.6,0.53,-9,22.4
-1.4,0.56,-9,22.3
-1.9,0.6,-8.6,22.3
-2.4,0.63,-8.4,22.4
-2.3,0.64,-8.1,22.7
-0.6,0.62,-6.9,22.5
2.3,0.53,-6.3,22.1
4.1,0.49,-5.6,21.8
5.3,0.42,-6.6,21
6.5,0.41,-5.8,19.9
6.9,0.41,-5.4,19
7.2,0.4,-5.5,18.5
6.7,0.43,-5,18.4
5.5,0.46,-5.2,18.7
4.3,0.53,-4.4,19
4.2,0.55,-4,18.9
3.5,0.59,-3.7,18.7
2.1,0.65,-3.8,18.3
1.4,0.68,-3.8,18.4
0.7,0.72,-3.7,18.4
-0.3,0.75,-4.2,18.3
-0.8,0.77,-4.3,18.3
-0.8,0.79,-3.9,18
-0.9,0.8,-3.9,17.7
-0.2,0.78,-3.5,17.2
0.1,0.77,-3.4,17
0.8,0.77,-2.7,16.9
0.6,0.77,-2.9,17.1
1.1,0.77,-2.4,17.4
2.2,0.75,-1.7,17.1
4.3,0.71,-0.5,17.1
7.4,0.64,1,16.5
10.3,0.62,3.3,15.7
12.7,0.56,4.1,14.7
11.9,0.57,3.6,14.4
11.5,0.59,3.7,13.7
10.3,0.69,4.8,13.5
9.7,0.71,4.6,13.7
8.4,0.75,4.2,13.8
7.4,0.8,4.1,14.3
7.1,0.82,4.2,14.2
6.7,0.84,4.1,14.1
6.6,0.85,4.2,14.3
6.3,0.87,4.2,14.4
6,0.88,4.1,14.1
5.4,0.9,3.8,13.9
5.2,0.91,3.8,13.6
4.7,0.93,3.6,13
4,0.94,3.1,12.7
4.3,0.93,3.2,12.7
4.6,0.85,2.2,13.2
4.7,0.8,1.5,13.6
3.9,0.74,-0.3,14.2
3.6,0.73,-0.7,14.4
4.3,0.63,-2.1,14.8
5.6,0.53,-3.2,14.6
5.1,0.4,-7.4,14.4
5,0.25,-13.4,14.5
3.9,0.25,-14.3,14.4
3.9,0.3,-12.1,14.2
2.3,0.33,-12.3,14.9
0.6,0.41,-11.1,15
-0.3,0.49,-9.7,15.1
-0.6,0.53,-9,15.1
-1,0.54,-9.1,15.1
-0.9,0.56,-8.5,15
-1.5,0.62,-7.8,14.7
-2.5,0.76,-6.1,15.1
-2.5,0.76,-6.1,15.4
-3.1,0.68,-8.1,15.2
-3.8,0.59,-10.6,15.3
-4.7,0.57,-11.9,15.5
-5.6,0.6,-12.1,15.4
-6.4,0.62,-12.4,15.2
-6.8,0.63,-12.6,15.7
-7.5,0.62,-13.5,16.1
-7.5,0.57,-14.5,16.3
-5,0.47,-14.5,16.5
-2.9,0.32,-17.3,16.3
-1.5,0.31,-16.4,15.7
-0.5,0.31,-15.5,15.1
0.6,0.3,-15,14.1
1.5,0.34,-12.6,13.9
1.6,0.36,-11.8,13.5
1.2,0.39,-11.2,13.7
-0.5,0.44,-11.2,13.9
-1.7,0.5,-10.7,14.3
-2.5,0.54,-10.5,14.9
-3.6,0.59,-10.4,15.1
-3.8,0.61,-10.2,15.1
-3.7,0.64,-9.5,15
-4.2,0.67,-9.4,14.8
-4.6,0.68,-9.6,14.3
-4.1,0.68,-9.1,13.8
-3,0.66,-8.4,13.7
-2.2,0.65,-7.9,13.8
-2.4,0.79,-5.5,14.2
-2.9,0.89,-4.4,14.5
-2.7,0.92,-3.8,15
-2.7,0.91,-3.9,15.8
-2.4,0.92,-3.5,16
-1.7,0.92,-2.8,16.4
-0.4,0.88,-2.1,16.6
1,0.83,-1.5,16.6
2.7,0.8,-0.4,16.3
4.3,0.76,0.4,15.5
5.9,0.64,-0.4,15
6.6,0.55,-1.8,14.5
6.6,0.6,-0.6,14.4
5.4,0.67,-0.2,14.5
4.3,0.73,-0.1,14.6
3.5,0.78,0,14.8
3.2,0.79,0,14.7
2.7,0.79,-0.5,14.3
2.1,0.84,-0.3,13.9
2,0.88,0.2,14.1
2.4,0.93,1.3,13.8
2.9,0.96,2.3,14
3,0.95,2.2,13.6
3,0.97,2.5,13.8
3,0.97,2.5,13.4
3.2,0.97,2.7,13.3
3,0.96,2.4,13
2.9,0.96,2.3,13.3
2.9,0.97,2.4,13.3
3.3,0.96,2.7,14
4,0.94,3.1,14.2
4.7,0.92,3.5,13.9
5.8,0.82,2.9,13.4
6.9,0.68,1.3,12.7
7.2,0.68,1.6,12.3
6.7,0.63,0.1,12.4
5.7,0.45,-5.3,13
4.3,0.44,-6.9,13.4
2.8,0.5,-6.6,13.8
1.6,0.56,-6.2,14.5
1.1,0.57,-6.4,14.9
1.2,0.54,-7,14.9
0.8,0.6,-6,15.3
0.5,0.64,-5.5,15.9
-0.5,0.66,-6,15.8
-1.5,0.64,-7.4,16.2
-2.6,0.66,-8,16.2
-2.9,0.6,-9.5,16
-3.7,0.59,-10.5,16
-3.9,0.6,-10.5,15.8
-4,0.61,-10.4,16.1
-3.6,0.59,-10.4,16.6
-4,0.6,-10.6,16.9
-3.1,0.6,-9.7,16.9
-1.5,0.56,-9.1,17.1
-1,0.54,-9.1,16.9
0,0.49,-9.4,16.2
1,0.43,-10.2,15.5
1.6,0.4,-10.5,15
2.3,0.4,-9.9,14.7
1.6,0.37,-11.5,14.8
0.2,0.48,-9.5,15.3
-1.1,0.54,-9.2,15.7
-2.1,0.54,-10.1,16
-2.9,0.57,-10.2,16
-3,0.6,-9.6,15.9
-2.6,0.61,-9,15.6
-1.9,0.59,-8.8,15.6
-1.6,0.58,-8.8,15.1
-1.4,0.56,-9,14.1
-1.4,0.59,-8.3,13.8
-1.5,0.62,-7.8,13.6
-1.6,0.67,-6.9,13.1
-1.6,0.69,-6.5,13
-1.4,0.72,-5.8,13.2
-1.4,0.72,-5.8,13.4
-1.4,0.71,-5.9,13.5
-0.8,0.73,-5,13.8
0.1,0.73,-4.1,13.8
1.9,0.72,-2.6,13.6
3.9,0.68,-1.4,12.8
4.8,0.62,-1.8,12.5
4.5,0.66,-1.3,11.9
4.7,0.68,-0.7,11.6
4.5,0.68,-0.9,11.6
4,0.7,-0.9,11.4
3.6,0.73,-0.7,11.4
2.9,0.76,-0.9,11.2
2.1,0.8,-0.9,11.4
1.7,0.82,-1,11.3
1.2,0.84,-1.2,11.2
0.5,0.87,-1.4,11.1
-0.3,0.9,-1.7,10.9
-0.8,0.91,-2,10.4
-0.9,0.92,-2,9.6
-0.3,0.92,-1.4,9.1
0.3,0.91,-1,8.3
0.4,0.9,-1,7.3
0.7,0.9,-0.7,7.5
0.8,0.91,-0.5,7
1.1,0.91,-0.2,6
1.7,0.89,0,5.4
3.4,0.87,1.4,5.4
5.7,0.79,2.3,4.9
5.8,0.87,3.7,4.9
5.9,0.91,4.5,4.2
5.9,0.88,4,3.9
7.7,0.82,4.8,3.6
7.7,0.75,3.5,3.7
6,0.81,2.9,4.2
5.8,0.78,2.2,4.9
5.6,0.67,0,6.3
4.3,0.63,-2.1,7.9
3.7,0.62,-2.9,8.9
1.5,0.84,-0.9,10.3
0.6,0.92,-0.5,10.9
0,0.89,-1.6,11.5
-0.9,0.8,-3.9,12.1
-1.6,0.69,-6.5,12.4
-2,0.59,-8.9,12.9
-3.3,0.63,-9.3,12.7
-4.1,0.69,-8.9,12.9
-4.7,0.73,-8.8,12.9
-4.8,0.73,-8.9,13.4
-4.2,0.71,-8.6,13.9
-3.5,0.71,-8,14.2
-2.7,0.73,-6.8,14.4
-3.5,0.84,-5.8,14.5
-3.5,0.83,-5.9,14.3
-1.4,0.64,-7.3,13.6
-2.4,0.64,-8.2,13.9
-2.6,0.66,-8,14.2
-3,0.61,-9.4,14.7
-3.2,0.66,-8.6,15.2
-4,0.71,-8.4,15.9
-4.6,0.75,-8.3,17
-4.6,0.72,-8.8,17.6
-5.3,0.7,-9.9,18.3
-6.1,0.78,-9.3,18.7
-7.3,0.79,-10.3,19.1
-8.2,0.71,-12.5,19
-8.8,0.71,-13.1,19.1
-9.6,0.71,-13.8,19.4
-9.6,0.72,-13.7,20.1
-9.8,0.69,-14.4,20.4
-10.7,0.71,-14.9,20.7
-10.7,0.72,-14.7,21.2
-11.4,0.75,-14.9,22.1
-10.6,0.73,-14.5,22.6
-8.7,0.67,-13.7,23.2
-7,0.61,-13.2,23.3
-5.2,0.55,-12.8,22.9
-4.2,0.48,-13.5,22.3
-3.1,0.43,-13.9,21.5
-2.1,0.44,-12.7,20.7
-2.4,0.4,-14.1,20.5
-2.4,0.44,-13,20.7
-3.7,0.5,-12.6,20.8
-4.8,0.56,-12.2,21
-5.6,0.61,-11.9,21.5
-6.5,0.63,-12.3,21.6
-6.8,0.65,-12.2,22
-7.6,0.69,-12.3,21.9
-7.8,0.71,-12.1,22
-8.3,0.69,-12.9,22.2
-8.5,0.74,-12.3,22.2
-8.9,0.72,-13,22.5
-8.9,0.7,-13.3,23
-9,0.71,-13.3,22.8
-9.7,0.71,-13.9,23.2
-9.8,0.7,-14.2,23.4
-9.8,0.67,-14.7,23.7
-9.6,0.64,-15.1,23.7
-7.7,0.58,-14.5,24
-6,0.55,-13.5,24.3
-4.5,0.52,-12.8,24.3
-3.1,0.45,-13.3,23.7
-1.5,0.4,-13.3,23.2
-0.7,0.33,-15,22.5
0.5,0.19,-20.5,22.1
-0.1,0.2,-20.4,22.6
-2,0.36,-15.1,23.1
-3.6,0.45,-13.8,23.7
-4.6,0.57,-11.8,23.9
-5.6,0.61,-11.9,24.1
-6.7,0.63,-12.5,24.5
-7.4,0.63,-13.2,24.6
-7.7,0.67,-12.7,24.6
-8,0.72,-12.1,24.4
-8.5,0.74,-12.3,24.2
-9,0.74,-12.7,24.3
-9.6,0.78,-12.7,24.5
-10.3,0.78,-13.4,25
-10.5,0.81,-13.1,24.9
-10.6,0.82,-13,25.1
-10.7,0.84,-12.8,24.9
-10.8,0.85,-12.8,25
-8.9,0.8,-11.7,25.2
-6.2,0.69,-10.9,24.7
-3.8,0.58,-10.8,24.6
-2.2,0.54,-10.2,23.4
-0.2,0.49,-9.6,22
0.3,0.4,-11.7,21.6
0.7,0.35,-13,21.3
0.1,0.44,-10.7,21.4
-0.6,0.44,-11.3,21.8
-1.1,0.44,-11.8,21.7
-1.9,0.44,-12.5,22.3
-2.6,0.45,-12.9,21.9
-2.9,0.46,-12.9,22.1
-3.2,0.52,-11.6,22
-4.1,0.59,-10.9,22.3
-4.4,0.61,-10.8,22
-5,0.64,-10.7,21.2
-5.9,0.68,-10.8,21.3
-6.6,0.67,-11.7,21.1
-7,0.74,-10.8,20.4
-7.5,0.74,-11.3,20.6
-7.7,0.77,-11,20.4
-7.9,0.78,-11,20.6
-7.6,0.77,-10.9,20.2
-6.2,0.75,-9.9,20.6
-3.7,0.68,-8.7,20.7
-1.2,0.57,-8.6,20.8
0.8,0.43,-10.3,19.8
2.4,0.34,-11.9,18.4
3.1,0.3,-12.8,17.5
3.4,0.22,-16.3,16.7
3,0.25,-15.1,17
2.5,0.29,-13.7,16.3
1.8,0.31,-13.5,16.7
1.1,0.35,-12.6,16.5
1.4,0.38,-11.4,16.9
1.7,0.4,-10.4,17
2,0.35,-11.8,16.8
2.2,0.43,-9.1,16.9
2.1,0.49,-7.5,17.2
1.7,0.43,-9.5,17.1
1.7,0.67,-3.7,17.4
0.5,0.69,-4.5,17.5
-0.1,0.68,-5.3,17.6
-0.9,0.69,-5.8,17.2
-1,0.71,-5.6,17.1
-1.8,0.74,-5.8,18.1
-2.6,0.61,-9,18.5
-1.8,0.63,-7.9,19
-1.2,0.41,-12.8,19.7
-1.4,0.4,-13.2,19.5
0.1,0.31,-15,18.3
0.2,0.29,-15.7,16.9
-0.9,0.29,-16.7,16.9
-0.3,0.3,-15.8,16.7
-1.1,0.35,-14.6,17.5
-2.6,0.42,-13.7,18.3
-3.6,0.47,-13.3,18.9
-4.3,0.51,-12.9,19.7
-4.6,0.54,-12.5,20.2
-4.9,0.56,-12.3,20.6
-4.8,0.56,-12.2,21.1
-4.9,0.71,-9.3,21.8
-5.7,0.62,-11.8,22.1
-6.3,0.55,-13.8,22.4
-7.2,0.56,-14.5,22.8
-8.1,0.58,-14.9,23.2
-8.2,0.62,-14.2,23
-8.5,0.65,-13.9,22.7
-9,0.67,-14,22.7
-9.2,0.73,-13.1,23.2
-9.3,0.74,-13,23.9
-7.4,0.71,-11.7,24.2
-5.2,0.51,-13.7,24.2
-3.6,0.39,-15.5,24
-2.5,0.39,-14.5,23.1
-1.2,0.38,-13.7,22
-0.6,0.38,-13.1,21.3
0.1,0.39,-12.2,20.8
0,0.38,-12.6,20.8
-1.6,0.42,-12.8,21.1
-3,0.49,-12.2,21.7
-3.8,0.54,-11.7,22.2
-4.2,0.56,-11.6,22.4
-5,0.62,-11.1,22.6
-5.5,0.67,-10.6,22.5
-5.9,0.68,-10.8,22.6
-6.2,0.71,-10.6,22.4
-6.2,0.73,-10.2,21.8
-6,0.74,-9.8,21.6
-6.2,0.74,-10,21.2
-6.2,0.75,-9.9,20.9
-5.8,0.76,-9.3,20.3
-5.8,0.76,-9.3,20.4
-5.3,0.75,-9,20.8
-4.6,0.77,-8,20.7
-3.1,0.78,-6.3,21.1
-0.2,0.75,-4.1,21.1
2.7,0.7,-2.2,20.6
4.9,0.59,-2.4,19.6
5.6,0.53,-3.2,18.7
6,0.54,-2.6,17.7
6.4,0.52,-2.7,17.4
6.4,0.53,-2.5,17.1
5.3,0.58,-2.3,17.3
4.8,0.62,-1.8,17.7
4,0.68,-1.3,17.8
3.7,0.71,-1,18.2
3.5,0.72,-1,18.2
2.6,0.74,-1.5,18.2
2.5,0.76,-1.3,18.3
3.3,0.72,-1.2,18.6
2.3,0.89,0.6,19.6
1.5,0.66,-4.1,19.8
0.6,0.54,-7.6,20.6
-0.5,0.56,-8.2,20.3
-1.4,0.58,-8.6,20.4
-2,0.64,-7.9,20.7
-1.5,0.69,-6.4,21.2
-2.1,0.79,-5.2,22.1
-1.2,0.79,-4.3,23.2
-1.8,0.78,-5.1,24.3
-0.8,0.65,-6.5,24.6
-1.3,0.58,-8.5,24.2
0,0.44,-10.8,23.5
0.5,0.41,-11.2,23
0.8,0.38,-11.9,22.8
0.8,0.34,-13.3,23
-1.3,0.35,-14.8,23.7
-2.9,0.36,-15.9,23.7
-4,0.43,-14.7,24.1
-4.7,0.5,-13.5,24.4
-4.9,0.55,-12.5,24.4
-5,0.6,-11.5,24.2
-5.7,0.63,-11.6,24.4
-5.6,0.64,-11.3,24.8
-6,0.7,-10.5,25
-5.9,0.68,-10.8,25.3
-6.2,0.72,-10.4,25.3
-6.9,0.76,-10.4,25.1
-7.5,0.79,-10.5,25
-7.7,0.81,-10.3,24.6
-8.1,0.83,-10.4,24.5
-8,0.85,-10,24.6
-6.4,0.81,-9.1,24.7
-3,0.71,-7.5,24.7
